Competencia;DataBase;SalarioMinimo;SalarioMinimoReferencia;TetoContribuicao;TetoBeneficio;Integral;Proporcional;MultiplicadorMoeda;AjusteMoeda;IndiceAtualizacao;IndiceAcumulado;IndiceRes134;IndiceRes134Acumulado;IndiceSalarios;IndiceSalariosAcumulado;IPCA;IPCAE;IndiceCondenatorias;IndiceCondenatoriasAcumulado;Selic;Juros;JurosAlt
533;01/02/2009;true;465.0;0;3218.9;3218.9;0.0592;0.0772;1;1;1.0031;2.21921057680024;1.0031;1.10981616880103;1.0031;2.21921057680024;1.0054999589920044;1.0063;1.0063;2.15708855689957;0.86;1.0;0
534;01/03/2009;false;465.0;0;3218.9;3218.9;0.0;0.0739;1;1;1.002;2.21235228471762;1.002;1.10638637105077;1.002;2.21235228471762;1.0019999742507935;1.0011;1.0011;2.14358397783918;0.97;1.0;0
535;01/04/2009;false;465.0;0;3218.9;3218.9;0.0;0.0717;1;1;1.0055;2.20793641189383;1.0055;1.10417801502073;1.0055;2.20793641189383;1.0047999620437622;1.0036;1.0035999999999999999;2.14122862635019;0.84;1.0;0
536;01/05/2009;false;465.0;0;3218.9;3218.9;0.0;0.0658;1;1;1.006;2.1958591863688;1.006;1.09813825462032;1.006;2.1958591863688;1.004699945449829;1.0059;1.0058999999999999997;2.13354785407552;0.77;1.0;0
537;01/06/2009;false;465.0;0;3218.9;3218.9;0.0;0.0595;1;1;1.0042;2.18276261070457;1.0042;1.0915887222866;1.0042;2.18276261070457;1.003600001335144;1.0038;1.0038;2.12103375492148;0.76;1.0;0
538;01/07/2009;false;465.0;0;3218.9;3218.9;0.0;0.0551;1;1;1.0023;2.17363335063192;1.001051;1.08702322474268;1.0023;2.17363335063192;1.0024000406265259;1.0022;1.0022;2.11300433843543;0.79;0.5;0
539;01/08/2009;false;465.0;0;3218.9;3218.9;0.0;0.0526;1;1;1.0008;2.16864546605998;1.000197;1.08588196279978;1.0008;2.16864546605998;1.0015000104904175;1.0023;1.0023000000000000001;2.10836593338199;0.69;0.5;0
540;01/09/2009;false;465.0;0;3218.9;3218.9;0.0;0.0518;1;1;1.0016;2.16691193651077;1;1.0856680861868;1.0016;2.16691193651077;1.0024000406265259;1.0019;1.0019;2.10352781939738;0.69;0.5;0
541;01/10/2009;false;465.0;0;3218.9;3218.9;0.0;0.0501;1;1;1.0024;2.16345041584542;1;1.0856680861868;1.0024;2.16345041584542;1.0027999877929688;1.0018;1.0017999999999999999;2.09953869587522;0.69;0.5;0
542;01/11/2009;false;465.0;0;3218.9;3218.9;0.0;0.0477;1;1;1.0037;2.15827056648585;1;1.0856680861868;1.0037;2.15827056648585;1.00409996509552;1.0044;1.0044;2.09576631650551;0.66;0.5;0
543;01/12/2009;false;465.0;0;3218.9;3218.9;0.0;0.0438;1;1;1.0024;2.15031440319403;1.000533;1.0856680861868;1.0024;2.15031440319403;1.0037000179290771;1.0038;1.0038;2.08658534100509;0.73;0.5;0
544;01/01/2010;true;510.0;0;3467.4;3467.4;0.0772;0.0647;1;1;1.0088;2.14516600478255;1;1.08508973335892;1.0088;2.14516600478255;1.0075000524520874;1.0052;1.0052000000000000002;2.07868633293992;0.66;0.5;0
545;01/02/2010;false;510.0;0;3467.4;3467.4;0.0;0.0554;1;1;1.007;2.12645321647755;1;1.08508973335892;1.007;2.12645321647755;1.0077999830245972;1.0094;1.0093999999999999995;2.06793308091914;0.59;0.5;0
546;01/03/2010;false;510.0;0;3467.4;3467.4;0.0;0.048;1;1;1.0071;2.11167151586648;1.0007920000000000001;1.08508973335892;1.0071;2.11167151586648;1.0052000284194946;1.0055;1.0055000000000000004;2.04867553092841;0.76;0.5;0
547;01/04/2010;false;510.0;0;3467.4;3467.4;0.0;0.0406;1;1;1.0073;2.09678434700276;1;1.08423102238919;1.0073;2.09678434700276;1.0056999921798706;1.0048;1.0047999999999999998;2.03746944895913;0.67;0.5;0
548;01/05/2010;false;510.0;0;3467.4;3467.4;0.0;0.0331;1;1;1.0043;2.08158874913408;1.00051;1.08423102238919;1.0043;2.08158874913408;1.0042999982833862;1.0063;1.0063;2.02773631464882;0.75;0.5;0
549;01/06/2010;false;510.0;0;3467.4;3467.4;0.0;0.0287;1;1;0.9989;2.07267624129651;1.000589;1.08367834643251;0.9989;2.07267624129651;1.0;1.0019;1.0019;2.01504155286577;0.79;0.5;0
550;01/07/2010;false;510.0;0;3467.4;3467.4;0.0;0.0298;1;1;0.9993;2.07495869586196;1.0011509999999999999;1.08304043561593;0.9993;2.07495869586196;1.000100016593933;0.9991;0.9991;2.01122023442037;0.86;0.5;0
551;01/08/2010;false;510.0;0;3467.4;3467.4;0.0;0.0305;1;1;0.9993;2.07641218439103;1.000909;1.08179528923802;0.9993;2.07641218439103;1.0003999471664429;0.9995;0.9995;2.01303196318724;0.89;0.5;0
552;01/09/2010;false;510.0;0;3467.4;3467.4;0.0;0.0313;1;1;1.0054;2.07786669107478;1.000702;1.08081283037521;1.0054;2.07786669107478;1.0045000314712524;1.0031;1.0031;2.01403898267858;0.85;0.5;0
553;01/10/2010;false;510.0;0;3467.4;3467.4;0.0;0.0257;1;1;1.0092;2.06670647610382;1.000472;1.08005463202353;1.0092;2.06670647610382;1.0075000524520874;1.0062;1.0062;2.00781475693209;0.81;0.5;0
554;01/11/2010;false;510.0;0;3467.4;3467.4;0.0;0.0164;1;1;1.0103;2.04786610791104;1.000336;1.07954508674259;1.0103;2.04786610791104;1.0082999467849731;1.0086;1.0085999999999999999;1.99544301026843;0.81;0.5;0
555;01/12/2010;false;510.0;0;3467.4;3467.4;0.0;0.06;1;1;1.006;2.02698813017029;1.001406;1.07918248142883;1.006;2.02698813017029;1.0062999725341797;1.0069;1.0068999999999999995;1.97842852495383;0.93;0.5;0
556;01/01/2011;true;540.0;0;3691.74;3691.74;0.0647;0.0608;1;1;1.0094;2.01489873774383;1.0007149999999999999;1.07766728123142;1.0094;2.01489873774383;1.0082999467849731;1.0076;1.0076000000000000001;1.96487091563594;0.86;0.5;0
557;01/02/2011;false;540.0;0;3691.74;3691.74;0.0;0.0509;1;1;1.0054;1.99613506810366;1.000524;1.07689729966216;1.0054;1.99613506810366;1.0080000162124634;1.0097;1.0096999999999999997;1.95005053159581;0.84;0.5;0
558;01/03/2011;false;545.0;0;3691.74;3691.74;0.0;0.0453;1;1;1.0066;1.98541383340328;1.001212;1.07633330101243;1.0066;1.98541383340328;1.0078999996185303;1.006;1.0059999999999999998;1.93131675903319;0.92;0.5;0
559;01/04/2011;false;545.0;0;3691.74;3691.74;0.0;0.0384;1;1;1.0072;1.97239601967344;1.000369;1.07503036421101;1.0072;1.97239601967344;1.007699966430664;1.0077;1.0077000000000000002;1.91979797120595;0.84;0.5;0
560;01/05/2011;false;545.0;0;3691.74;3691.74;0.0;0.031;1;1;1.0057;1.95829628641128;1.00157;1.07463382432983;1.0057;1.95829628641128;1.004699945449829;1.007;1.0069999999999999996;1.90512848189536;0.99;0.5;0
561;01/06/2011;false;545.0;0;3691.74;3691.74;0.0;0.0252;1;1;1.0022;1.94719726201778;1.001114;1.07294929393835;1.0022;1.94719726201778;1.0015000104904175;1.0023;1.0023000000000000001;1.89188528490105;0.96;0.5;0
562;01/07/2011;false;545.0;0;3691.74;3691.74;0.0;0.0229;1;1;1.0;1.94292283178785;1.001229;1.07175535846902;1;1.94292283178785;1.0016000270843506;1.001;1.0010000000000000001;1.88754393385319;0.97;0.5;0
563;01/08/2011;false;545.0;0;3691.74;3691.74;0.0;0.0229;1;1;1.0042;1.94292283178785;1.0020760000000000001;1.07043978796961;1.0042;1.94292283178785;1.0037000179290771;1.0027;1.0027000000000000002;1.88565827557761;1.07;0.5;0
564;01/09/2011;false;545.0;0;3691.74;3691.74;0.0;0.0186;1;1;1.0045;1.93479668570788;1.001003;1.06822215876801;1.0045;1.93479668570788;1.0053000450134277;1.0053;1.0053000000000000003;1.88058070766691;0.94;0.5;0
565;01/10/2011;false;545.0;0;3691.74;3691.74;0.0;0.0141;1;1;1.0032;1.92612910473657;1.00062;1.06715180550709;1.0032;1.92612910473657;1.0042999982833862;1.0042;1.0041999999999999998;1.87066617692919;0.88;0.5;0
566;01/11/2011;false;545.0;0;3691.74;3691.74;0.0;0.0108;1;1;1.0057;1.91998515224937;1.000645;1.06649058134666;1.0057;1.91998515224937;1.0052000284194946;1.0046;1.0046000000000000002;1.86284223952319;0.86;0.5;0
567;01/12/2011;false;545.0;0;3691.74;3691.74;0.0;0.0051;1;1;1.0051;1.90910326364658;1.0009370000000000001;1.06580313832244;1.0051;1.90910326364658;1.0049999952316284;1.0056;1.0056000000000000005;1.85431240247182;0.91;0.5;0
568;01/01/2012;true;622.0;0;3916.2;3916.2;0.0608;0.062;1;1;1.0051;1.89941624081841;1.000864;1.06480541564798;1.0051;1.89941624081841;1.0055999755859375;1.0065;1.0065000000000000002;1.84398608042146;0.89;0.5;0
569;01/02/2012;false;622.0;0;3916.2;3916.2;0.0;0.0566;1;1;1.0039;1.88977837112567;1;1.06388621795567;1.0039;1.88977837112567;1.0045000314712524;1.0053;1.0053000000000000003;1.83207757617631;0.75;0.5;0
570;01/03/2012;false;622.0;0;3916.2;3916.2;0.0;0.0525;1;1;1.0018;1.88243686734303;1.0010680000000000001;1.06388621795567;1.0018;1.88243686734303;1.0020999908447266;1.0025;1.0025;1.82241875676545;0.82;0.5;0
571;01/04/2012;false;622.0;0;3916.2;3916.2;0.0;0.0506;1;1;1.0064;1.87905456911862;1.000227;1.06275119967442;1.0064;1.87905456911862;1.0063999891281128;1.0043;1.0042999999999999999;1.81787407158648;0.71;0.5;0
572;01/05/2012;false;622.0;0;3916.2;3916.2;0.0;0.0439;1;1;1.0055;1.86710509650101;1.000468;1.06251000990217;1.0055;1.86710509650101;1.003600001335144;1.0051;1.0051000000000000001;1.81009068165536;0.74;0.5;0
573;01/06/2012;false;622.0;0;3916.2;3916.2;0.0;0.0382;1;1;1.0026;1.85689218945899;1;1.06201298782387;1.0026;1.85689218945899;1.0008000135421753;1.0018;1.0017999999999999999;1.80090606074556;0.64;0.4828042512537767;0
574;01/07/2012;false;622.0;0;3916.2;3916.2;0.0;0.0355;1;1;1.0043;1.8520767898055;1.000144;1.06201298782387;1.0043;1.8520767898055;1.0042999982833862;1.0033;1.0033000000000000002;1.79767025428784;0.68;0.4828042512537767;0
575;01/08/2012;false;622.0;0;3916.2;3916.2;0.0;0.0311;1;1;1.0045;1.84414695788659;1.000123;1.06186007997235;1.0045;1.84414695788659;1.00409996509552;1.0039;1.0039000000000000001;1.79175745468737;0.69;0.45510066248739545;0
576;01/09/2012;false;622.0;0;3916.2;3916.2;0.0;0.0265;1;1;1.0063;1.83588547325693;1;1.06172948724542;1.0063;1.83588547325693;1.0056999921798706;1.0048;1.0047999999999999998;1.78479674737262;0.54;0.4273127766158069;0
577;01/10/2012;false;622.0;0;3916.2;3916.2;0.0;0.02;1;1;1.0071;1.82439180488615;1;1.06172948724542;1.0071;1.82439180488615;1.0059000253677368;1.0065;1.0065000000000000002;1.77627064826097;0.61;0.4273127766158069;0
578;01/11/2012;false;622.0;0;3916.2;3916.2;0.0;0.0128;1;1;1.0054;1.81152994229585;1;1.06172948724542;1.0054;1.81152994229585;1.00600004196167;1.0054;1.0054000000000000004;1.76479945182411;0.55;0.41338705431108735;0
579;01/12/2012;false;622.0;0;3916.2;3916.2;0.0;0.0074;1;1;1.0074;1.8018002211019;1;1.06172948724542;1.0074;1.8018002211019;1.0078999996185303;1.0069;1.0068999999999999995;1.75532071993645;0.55;0.41338705431108735;0
580;01/01/2013;true;678.0;0;4159.0;4159.0;0.062;0.0556;1;1;1.0092;1.78856484127645;1;1.06172948724542;1.0092;1.78856484127645;1.0085999965667725;1.0088;1.0088;1.74329200510125;0.6;0.41338705431108735;0
581;01/02/2013;false;678.0;0;4159.0;4159.0;0.0;0.046;1;1;1.0052;1.77226004882724;1;1.06172948724542;1.0052;1.77226004882724;1.00600004196167;1.0068;1.0068000000000000005;1.72808485834779;0.49;0.41338705431108735;0
582;01/03/2013;false;678.0;0;4159.0;4159.0;0.0;0.0406;1;1;1.006;1.76309197058022;1;1.06172948724542;1.006;1.76309197058022;1.004699945449829;1.0049;1.0048999999999999999;1.71641324825962;0.55;0.41338705431108735;0
583;01/04/2013;false;678.0;0;4159.0;4159.0;0.0;0.0344;1;1;1.0059;1.75257651151115;1;1.06172948724542;1.0059;1.75257651151115;1.0054999589920044;1.0051;1.0051000000000000001;1.70804383347559;0.61;0.41338705431108735;0
584;01/05/2013;false;678.0;0;4159.0;4159.0;0.0;0.0283;1;1;1.0035;1.74229695945039;1;1.06172948724542;1.0035;1.74229695945039;1.0037000179290771;1.0046;1.0046000000000000002;1.69937701072091;0.6;0.4273127766158069;0
585;01/06/2013;false;678.0;0;4159.0;4159.0;0.0;0.0247;1;1;1.0028;1.73622018878963;1;1.06172948724542;1.0028;1.73622018878963;1.0025999546051025;1.0038;1.0038;1.69159567063598;0.61;0.45510066248739545;0
586;01/07/2013;false;678.0;0;4159.0;4159.0;0.0;0.0219;1;1;0.9987;1.73137234622021;1.000209;1.06172948724542;0.9987;1.73137234622021;1.0003000497817993;1.0007;1.0007000000000000001;1.6851919412592;0.72;0.45510066248739545;0
587;01/08/2013;false;678.0;0;4159.0;4159.0;0.0;0.0232;1;1;1.0016;1.73362606009834;1;1.0615076321503;1.0016;1.73362606009834;1.0024000406265259;1.0016;1.0016;1.68401313206675;0.71;0.4828042512537767;0
588;01/09/2013;false;678.0;0;4159.0;4159.0;0.0;0.0216;1;1;1.0027;1.73085668939531;1.000079;1.0615076321503;1.0027;1.73085668939531;1.003499984741211;1.0027;1.0027000000000000002;1.68132301524236;0.71;0.5;0
589;01/10/2013;false;678.0;0;4159.0;4159.0;0.0;0.0188;1;1;1.0061;1.72619596030249;1.00092;1.06142377967171;1.0061;1.72619596030249;1.0056999921798706;1.0048;1.0047999999999999998;1.67679566694162;0.81;0.5;0
590;01/11/2013;false;678.0;0;4159.0;4159.0;0.0;0.0126;1;1;1.0054;1.71573000725821;1.000207;1.06044816735774;1.0054;1.71573000725821;1.0053999423980713;1.0057;1.0056999999999999995;1.66878549655814;0.72;0.5;0
591;01/12/2013;false;678.0;0;4159.0;4159.0;0.0;0.0072;1;1;1.0072;1.70651482719138;1.000494;1.06022870001684;1.0072;1.70651482719138;1.0091999769210815;1.0075;1.0075;1.65932733077274;0.79;0.5;0
592;01/01/2014;true;724.0;0;4390.24;4390.24;0.0556;0.0623;1;1;1.0063;1.69431575376428;1.0011260000000000001;1.05970520564525;1.0063;1.69431575376428;1.0054999589920044;1.0067;1.0067000000000000004;1.64697501813671;0.85;0.5;0
593;01/02/2014;false;724.0;0;4390.24;4390.24;0.0;0.0556;1;1;1.0064;1.6837083909016;1.000537;1.05851331964733;1.0064;1.6837083909016;1.0068999528884888;1.007;1.0069999999999999996;1.63601372617136;0.79;0.5;0
594;01/03/2014;false;724.0;0;4390.24;4390.24;0.0;0.0489;1;1;1.0082;1.6730011833283;1.000266;1.05794520307328;1.0082;1.6730011833283;1.0091999769210815;1.0073;1.0072999999999999998;1.6246412375088;0.77;0.5;0
595;01/04/2014;false;724.0;0;4390.24;4390.24;0.0;0.0404;1;1;1.0078;1.65939415128774;1.000459;1.05766386448533;1.0078;1.65939415128774;1.006700038909912;1.0078;1.0078000000000000003;1.61286730617373;0.82;0.5;0
596;01/05/2014;false;724.0;0;4390.24;4390.24;0.0;0.0323;1;1;1.006;1.64655105307376;1.000604;1.05717861949898;1.006;1.64655105307376;1.0046000480651855;1.0058;1.0057999999999999996;1.60038430856691;0.87;0.5;0
597;01/06/2014;false;724.0;0;4390.24;4390.24;0.0;0.0262;1;1;1.0026;1.6367306690594;1.000465;1.05654046905567;1.0026;1.6367306690594;1.003999948501587;1.0047;1.0046999999999999997;1.59115560605181;0.82;0.5;0
598;01/07/2014;false;724.0;0;4390.24;4390.24;0.0;0.0235;1;1;1.0013;1.63248620492659;1.0010539999999999999;1.05604940608184;1.0013;1.63248620492659;1.000100016593933;1.0017;1.0017000000000000001;1.58371215890496;0.95;0.5;0
599;01/08/2014;false;724.0;0;4390.24;4390.24;0.0;0.0222;1;1;1.0018;1.63036672817996;1.000602;1.05493750195478;1.0018;1.63036672817996;1.002500057220459;1.0014;1.0014000000000000001;1.58102441739539;0.87;0.5;0
600;01/09/2014;false;724.0;0;4390.24;4390.24;0.0;0.0204;1;1;1.0049;1.62743734096622;1.000873;1.05430281166216;1.0049;1.62743734096622;1.0056999921798706;1.0039;1.0039000000000000001;1.57881407768663;0.91;0.5;0
601;01/10/2014;false;724.0;0;4390.24;4390.24;0.0;0.0154;1;1;1.0038;1.61950178223328;1.001038;1.05338320812147;1.0038;1.61950178223328;1.0041999816894531;1.0048;1.0047999999999999998;1.57268062325593;0.95;0.5;0
602;01/11/2014;false;724.0;0;4390.24;4390.24;0.0;0.0115;1;1;1.0053;1.61337097253764;1.000483;1.05229093013599;1.0053;1.61337097253764;1.0051000118255615;1.0038;1.0038;1.56516781773082;0.84;0.5;0
603;01/12/2014;false;724.0;0;4390.24;4390.24;0.0;0.0062;1;1;1.0062;1.60486518704629;1.001053;1.05178291898612;1.0062;1.60486518704629;1.0077999830245972;1.0079;1.0079000000000000004;1.55924269548797;0.96;0.5;0
604;01/01/2015;true;788.0;0;4663.75;4663.75;0.0623;0.1128;1;1;1.0148;1.59497633377687;1.000878;1.05067655657205;1.0148;1.59497633377687;1.0124000310897827;1.0089;1.0089000000000000001;1.54702122778844;0.94;0.5;0
605;01/02/2015;false;788.0;0;4663.75;4663.75;0.0;0.0965;1;1;1.0116;1.57171495248016;1.000168;1.04975487179461;1.0116;1.57171495248016;1.0121999979019165;1.0133;1.0133000000000000007;1.5333741974313;0.82;0.5;0
606;01/03/2015;false;788.0;0;4663.75;4663.75;0.0;0.084;1;1;1.0151;1.55369212384357;1.0012959999999999999;1.04957854259945;1.0151;1.55369212384357;1.013200044631958;1.0124;1.0123999999999999999;1.51324799904401;1.04;0.5;0
607;01/04/2015;false;788.0;0;4663.75;4663.75;0.0;0.0678;1;1;1.0071;1.53058036040151;1.001074;1.04822004941541;1.0071;1.53058036040151;1.007099986076355;1.0107;1.0107000000000000006;1.49471355101147;0.95;0.5;0
608;01/05/2015;false;788.0;0;4663.75;4663.75;0.0;0.0603;1;1;1.0099;1.51978985244912;1.001153;1.04709546888183;1.0099;1.51978985244912;1.0074000358581543;1.006;1.0059999999999999998;1.47888943406695;0.99;0.5;0
609;01/06/2015;false;788.0;0;4663.75;4663.75;0.0;0.0499;1;1;1.0077;1.50489142731867;1.0018129999999999999;1.0458895582212;1.0077;1.50489142731867;1.0078999996185303;1.0099;1.0098999999999999999;1.47006901994727;1.07;0.5;0
610;01/07/2015;false;788.0;0;4663.75;4663.75;0.0;0.0419;1;1;1.0058;1.49339230655817;1.0023050000000000001;1.04399679203724;1.0058;1.49339230655817;1.0061999559402466;1.0059;1.0058999999999999997;1.45565800569093;1.18;0.5;0
611;01/08/2015;false;788.0;0;4663.75;4663.75;0.0;0.0359;1;1;1.0025;1.48478057919882;1.001867;1.04159591345672;1.0025;1.48478057919882;1.0022000074386597;1.0043;1.0042999999999999999;1.44711999770447;1.11;0.5;0
612;01/09/2015;false;788.0;0;4663.75;4663.75;0.0;0.0333;1;1;1.0051;1.4810778844876;1.00192;1.03965487779987;1.0051;1.4810778844876;1.0053999423980713;1.0039;1.0039000000000000001;1.44092402439955;1.11;0.5;0
613;01/10/2015;false;788.0;0;4663.75;4663.75;0.0;0.0281;1;1;1.0077;1.47356271464292;1.0017899999999999999;1.03766256567378;1.0077;1.47356271464292;1.0082000494003296;1.0066;1.0066000000000000003;1.43532625201668;1.11;0.5;0
614;01/11/2015;false;788.0;0;4663.75;4663.75;0.0;0.0202;1;1;1.0111;1.46230298168395;1.0012970000000000001;1.03580846851514;1.0111;1.46230298168395;1.01010000705719;1.0085;1.0084999999999999998;1.42591521161999;1.06;0.5;0
615;01/12/2015;false;788.0;0;4663.75;4663.75;0.0;0.009;1;1;1.009;1.44624961100183;1.0022500000000000001;1.03446676512078;1.009;1.44624961100183;1.009600043296814;1.0118;1.0117999999999999994;1.41389708638571;1.16;0.5;0
616;01/01/2016;true;880.0;0;5189.82;5189.82;0.1128;0.0658;1;1;1.0151;1.43334946580954;1.0013200000000000001;1.03214444013049;1.0151;1.43334946580954;1.0126999616622925;1.0092;1.0092000000000000004;1.39740767581114;1.06;0.5;0
617;01/02/2016;false;880.0;0;5189.82;5189.82;0.0;0.0499;1;1;1.0095;1.41202784534483;1.0009569999999999999;1.03078380550722;1.0095;1.41202784534483;1.0089999437332153;1.0142;1.0141999999999999993;1.38466872355444;1.0;0.5;0
618;01/03/2016;false;880.0;0;5189.82;5189.82;0.0;0.0401;1;1;1.0044;1.39873981708255;1.0021679999999999999;1.02979828854508;1.0044;1.39873981708255;1.0042999982833862;1.0043;1.0042999999999999999;1.36528172308661;1.16;0.5;0
619;01/04/2016;false;880.0;0;5189.82;5189.82;0.0;0.0355;1;1;1.0064;1.39261232286196;1.0013039999999999999;1.02757051566711;1.0064;1.39261232286196;1.006100058555603;1.0051;1.0051000000000000001;1.35943614765171;1.06;0.5;0
620;01/05/2016;false;880.0;0;5189.82;5189.82;0.0;0.0289;1;1;1.0098;1.38375628265298;1.0015329999999999999;1.02623230873652;1.0098;1.38375628265298;1.0077999830245972;1.0086;1.0085999999999999999;1.35253820281734;1.11;0.5;0
621;01/06/2016;false;880.0;0;5189.82;5189.82;0.0;0.0189;1;1;1.0047;1.37032707729548;1.0020430000000000001;1.02466150265295;1.0047;1.37032707729548;1.003499984741211;1.004;1.0040000000000000002;1.34100555504396;1.16;0.5;0
622;01/07/2016;false;880.0;0;5189.82;5189.82;0.0;0.0142;1;1;1.0064;1.36391666895141;1.0016209999999999999;1.02257238726577;1.0064;1.36391666895141;1.0052000284194946;1.0054;1.0054000000000000004;1.33566290343024;1.11;0.5;0
623;01/08/2016;false;880.0;0;5189.82;5189.82;0.0;0.0077;1;1;1.0031;1.35524311302803;1.002545;1.02091748003064;1.0031;1.35524311302803;1.0044000148773193;1.0045;1.0045000000000000001;1.32848906249278;1.22;0.5;0
624;01/09/2016;false;880.0;0;5189.82;5189.82;0.0;0.0046;1;1;1.0008;1.35105484301468;1.001575;1.01832584076589;1.0008;1.35105484301468;1.0008000135421753;1.0023;1.0023000000000000001;1.32253764309884;1.11;0.5;0
625;01/10/2016;false;880.0;0;5189.82;5189.82;0.0;0.0038;1;1;1.0017;1.34997486312418;1.0016009999999999999;1.0167244996789;1.0017;1.34997486312418;1.0025999546051025;1.0019;1.0019;1.31950278668945;1.05;0.5;0
626;01/11/2016;false;880.0;0;5189.82;5189.82;0.0;0.0021;1;1;1.0007;1.34768380066305;1.0014280000000000001;1.01509932565852;1.0007;1.34768380066305;1.0017999410629272;1.0026;1.0026000000000000001;1.31700048576649;1.04;0.5;0
627;01/12/2016;false;880.0;0;5189.82;5189.82;0.0;0.0014;1;1;1.0014;1.34674108190572;1.0018490000000000001;1.01365183084407;1.0014;1.34674108190572;1.003000020980835;1.0019;1.0019;1.31358516433921;1.12;0.5;0
628;01/01/2017;true;937.0;0;5531.31;5531.31;0.0658;0.0207;1;1;1.0042;1.34485828031328;1.0017000000000000001;1.0117810476869;1.0042;1.34485828031328;1.0038000345230103;1.0031;1.0031;1.31109408557661;1.09;0.5;0
629;01/02/2017;false;937.0;0;5531.31;5531.31;0.0;0.0164;1;1;1.0024;1.3392334996149;1.000302;1.01006393899062;1.0024;1.3392334996149;1.0032999515533447;1.0054;1.0054000000000000004;1.30704225458739;0.87;0.5;0
630;01/03/2017;false;937.0;0;5531.31;5531.31;0.0;0.014;1;1;1.0032;1.33602703473154;1.0015190000000000001;1.0097589917751;1.0032;1.33602703473154;1.002500057220459;1.0015;1.0014999999999999999;1.30002213505808;1.05;0.5;0
631;01/04/2017;false;937.0;0;5531.31;5531.31;0.0;0.0107;1;1;1.0008;1.33176538549795;1;1.00822749421139;1.0008;1.33176538549795;1.0013999938964844;1.0021;1.0020999999999999999;1.29807502252429;0.79;0.5;0
632;01/05/2017;false;937.0;0;5531.31;5531.31;0.0;0.0099;1;1;1.0036;1.33070082483808;1.000764;1.00822749421139;1.0036;1.33070082483808;1.003100037574768;1.0024;1.0023999999999999999;1.29535477749156;0.93;0.5;0
633;01/06/2017;false;937.0;0;5531.31;5531.31;0.0;0.0063;1;1;0.997;1.32592748588888;1.000536;1.0074577964549;0.997;1.32592748588888;0.9976999759674072;1.0016;1.0016;1.29225336940499;0.81;0.5;0
634;01/07/2017;false;937.0;0;5531.31;5531.31;0.0;0.0093;1;1;1.0017;1.32991723760169;1.000623;1.00691808835954;1.0017;1.32991723760169;1.0024000406265259;0.9982;0.9982000000000000001;1.29018906689795;0.8;0.5;0
635;01/08/2017;false;937.0;0;5531.31;5531.31;0.0;0.0076;1;1;0.9997;1.32766021523579;1.000509;1.00629116896128;0.9997;1.32766021523579;1.0018999576568604;1.0035;1.0034999999999999998;1.29251559496889;0.8;0.5;0
636;01/09/2017;false;937.0;0;5531.31;5531.31;0.0;0.0079;1;1;0.9998;1.32805863282564;1;1.00577922733457;0.9998;1.32805863282564;1.0016000270843506;1.0011;1.0011;1.28800756847921;0.64;0.5;0
637;01/10/2017;false;937.0;0;5531.31;5531.31;0.0;0.0081;1;1;1.0037;1.32832429768518;1;1.00577922733457;1.0037;1.32832429768518;1.0041999816894531;1.0034;1.0034000000000000002;1.28659231693059;0.64;0.46896296058003273;0
638;01/11/2017;false;937.0;0;5531.31;5531.31;0.0;0.0044;1;1;1.0018;1.3234276155078;1;1.00577922733457;1.0018;1.3234276155078;1.0027999877929688;1.0032;1.0032000000000000001;1.28223272566333;0.57;0.4273127766158069;0
639;01/12/2017;false;937.0;0;5531.31;5531.31;0.0;0.0026;1;1;1.0026;1.321049726001;1;1.00577922733457;1.0026;1.321049726001;1.0044000148773193;1.0035;1.0034999999999999998;1.27814266912214;0.54;0.4273127766158069;0
640;01/01/2018;true;954.0;0;5645.8;5645.8;0.0207;0.0343;1;1;1.0023;1.31762390385099;1;1.00577922733457;1.0023;1.31762390385099;1.0029000043869019;1.0039;1.0039000000000000001;1.27368477241867;0.58;0.3994400555316968;0
641;01/02/2018;false;954.0;0;5645.8;5645.8;0.0;0.032;1;1;1.0018;1.31460032310784;1;1.00577922733457;1.0018;1.31460032310784;1.0032000541687012;1.0038;1.0038;1.26873669929143;0.47;0.3994400555316968;0
642;01/03/2018;false;954.0;0;5645.8;5645.8;0.0;0.0301;1;1;1.0007;1.31223829417832;1;1.00577922733457;1.0007;1.31223829417832;1.0009000301361084;1.001;1.0010000000000000001;1.26393375103749;0.53;0.3854717121942075;0
643;01/04/2018;false;954.0;0;5645.8;5645.8;0.0;0.0294;1;1;1.0021;1.31132036991938;1;1.00577922733457;1.0021;1.31132036991938;1.0022000074386597;1.0021;1.0020999999999999999;1.26267107995753;0.52;0.37148195588312394;0
644;01/05/2018;false;954.0;0;5645.8;5645.8;0.0;0.0272;1;1;1.0043;1.30857236794669;1;1.00577922733457;1.0043;1.30857236794669;1.003999948501587;1.0014;1.0014000000000000001;1.26002502739999;0.52;0.37148195588312394;0
645;01/06/2018;false;954.0;0;5645.8;5645.8;0.0;0.0228;1;1;1.0143;1.3029695986724;1;1.00577922733457;1.0143;1.3029695986724;1.0125999450683594;1.0111;1.011100000000000001;1.25826345855801;0.52;0.37148195588312394;0
646;01/07/2018;false;954.0;0;5645.8;5645.8;0.0;0.0084;1;1;1.0025;1.28459982122883;1;1.00577922733457;1.0025;1.28459982122883;1.0032999515533447;1.0064;1.0064000000000000001;1.24445006286026;0.54;0.37148195588312394;0
