CompetenciaIndices,SalarioMinimo,SMReferencia,TetoContribuicao,TetoBeneficio,DataBase,FatorIntegral,FatorProporcional,MultiplicadorMoeda,AjusteMoeda,IndiceAtualizacao,IndiceAcumulado,IndiceRes134,IndiceRes134Acumulado,IndiceSalarios,IndiceSCAcumulado,IPCA,IPCAE,IndiceCondenatorias,IndiceCondenatoriasAcumulado,Selic,Juros
05/1985,333120,-,6662400,5350560,FALSE,-,-,1,"0,000001","1,1000589922","0,0029416196","1,1000589922","0,0014710893","1,072","1688,8923743902","1,072",-,"1,1000589922","0,0000020921","0,00%","1,0000%"
06/1985,333120,-,6662400,5350560,FALSE,-,-,1,"0,000001","1,0920819974","0,0026740562","1,0920819974","0,0013372822","1,0833","1575,4593044684","1,0849",-,"1,0920819974","0,0000019018","0,00%","1,0000%"
07/1985,333120,-,6662400,5350560,FALSE,-,-,1,"0,000001","1,0761399689","0,0024485855","1,0761399689","0,0012245254","1,1008","1454,3148753516","1,1031",-,"1,0761399689","0,0000017414","0,00%","1,0000%"
08/1985,333120,-,6662400,5350560,FALSE,-,-,1,"0,000001","1,081797069","0,0022753411","1,081797069","0,0011378868","1,1161","1321,1436004285","1,1205",-,"1,081797069","0,0000016182","0,00%","1,0000%"
09/1985,333120,-,6662400,5350560,FALSE,-,-,1,"0,000001","1,0909999364","0,0021032976","1,0909999364","0,0010518486","1,1009","1183,7143628962","1,1112",-,"1,0909999364","0,0000014959","0,00%","1,0000%"
10/1985,333120,-,6662400,5350560,FALSE,-,-,1,"0,000001","1,0900000343","0,0019278622","1,0900000343","0,0009641143","1,1025","1075,2242373478","1,1062",-,"1,0900000343","0,0000013711","0,00%","1,0000%"
11/1985,600000,-,12000000,9112000,FALSE,-,-,1,"0,000001","1,1111999864","0,0017686809","1,1111999864","0,0008845085","1,1418","975,260079227","1,1397",-,"1,1111999864","0,0000012579","0,00%","1,0000%"
12/1985,600000,-,12000000,9112000,FALSE,-,-,1,"0,000001","1,1336000522","0,0015916855","1,1336000522","0,000795994","1,1575","854,1426512761","1,1507",-,"1,1336000522","0,000001132","0,00%","1,0000%"
01/1986,600000,-,12000000,9112000,FALSE,-,-,1,"0,000001","1,1623000597","0,0014040979","1,1623000597","0,0007021824","1,1501","737,9202170852","1,1437",-,"1,1623000597","0,0000009986","0,00%","1,0000%"
02/1986,600000,-,12000000,9112000,FALSE,-,-,"0,001","0,000001","0,0011436015","0,0012080339","0,0011436015","0,0006041318","1,1246","641,6139614687","1,1272",-,"0,0011436015","0,0000008591","0,00%","1,0000%"
03/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,"1,0563416666",1,"0,5282712121","1,0318","570,5263751278","1,0477",-,1,"0,0007512646","0,00%","1,0000%"
04/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,"1,0563416666",1,"0,5282712121","1,0043","552,94279427","1,0078",-,1,"0,0007512646","0,00%","1,0000%"
05/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,"1,0563416666",1,"0,5282712121","1,0108","550,5753203923","1,014",-,1,"0,0007512646","0,00%","1,0000%"
06/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,"1,0563416666",1,"0,5282712121","1,0097","544,6926398816","1,0127",-,1,"0,0007512646","0,00%","1,0000%"
07/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,"1,0563416666",1,"0,5282712121","1,0091","539,4598790548","1,0171",-,1,"0,0007512646","0,00%","1,0000%"
08/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,"1,0563416666",1,"0,5282712121","1,0143","534,5950639726","1,0355",-,1,"0,0007512646","2,57%","1,0000%"
09/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,"1,0563416666",1,"0,5282712121","1,0119","527,0581326754","1,0172",-,1,"0,0007512646","2,94%","1,0000%"
10/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,"1,0563416666",1,"0,5282712121","1,0143","520,8598998669","1,019",-,1,"0,0007512646","1,96%","1,0000%"
11/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,"1,0563416666",1,"0,5282712121","1,0329","513,5166123109","1,0545",-,1,"0,0007512646","2,37%","1,0000%"
12/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,"1,0563416666",1,"0,5282712121","1,0727","497,1600467721","1,1165",-,1,"0,0007512646","5,47%","1,0000%"
01/1987,"964,8",-,19296,14664,FALSE,-,-,1,"0,000001",1,"1,0563416666",1,"0,5282712121","1,1682","463,4660639248","1,1321",-,1,"0,0007512646","11,00%","1,0000%"
02/1987,"964,8",-,19296,14664,FALSE,-,-,1,"0,000001","1,7068609023","1,0563416666","1,7068609023","0,5282712121","1,1394","396,7352028118","1,1264",-,"1,7068609023","0,0007512646","19,61%","1,0000%"
03/1987,1368,-,27360,20800,FALSE,-,-,1,"0,000001","1,1451461924","0,6188797606","1,1451461924","0,3094986893","1,144","348,1965971668","1,1637",-,"1,1451461924","0,000440144","11,95%","1,0000%"
04/1987,1368,-,27360,20800,FALSE,-,-,1,"0,000001","1,2095975381","0,5404373387","1,2095975381","0,2702700244","1,2096","304,3676548661","1,191",-,"1,2095975381","0,0003843562","15,30%","1,0000%"
05/1987,"1641,6",-,32832,24960,FALSE,-,-,1,"0,000001","1,2344172364","0,4467910372","1,2344172364","0,2234379749","1,2314","251,626698798","1,2145",-,"1,2344172364","0,0003177554","24,63%","1,0000%"
06/1987,"1969,92",-,"39398,4",29960,FALSE,-,-,1,"0,000001","1,1802080314","0,3619449114","1,1802080314","0,1810068495","1,213","204,341967515","1,1971",-,"1,1802080314","0,0002574133","18,02%","1,0000%"
07/1987,"1969,92",-,"39398,4",29960,FALSE,-,-,1,"0,000001","1,0305056072","0,3066789089","1,0305056072","0,1533685966","1,0993","168,4599897074","1,0921",-,"1,0305056072","0,0002181084","8,91%","1,0000%"
08/1987,1970,"1969,92","39398,4",29960,FALSE,-,-,1,"0,000001","1,0636004978","0,2976004272","1,0636004978","0,148828493","1,0509","153,242963438","1,0487",-,"1,0636004978","0,0002116519","8,09%","1,0000%"
09/1987,2400,"2062,31","41246,2",31370,FALSE,-,-,1,"0,000001","1,0568099778","0,2798047084","1,0568099778","0,1399289426","1,0715","145,8206903016","1,0778",-,"1,0568099778","0,0001989956","7,99%","1,0000%"
10/1987,2640,"2159,03","43180,6",32850,FALSE,-,-,1,"0,000001","1,0917999576","0,2647634999","1,0917999576","0,1324069091","1,1088","136,0902382656","1,1122",-,"1,0917999576","0,0001882984","9,45%","1,0000%"
11/1987,3000,"2260,29","45205,8",34400,FALSE,-,-,1,"0,000001","1,1283982049","0,2425018411","1,1283982049","0,1212739643","1,1493","122,7365063723","1,1508",-,"1,1283982049","0,000172466","12,92%","1,0000%"
12/1987,3600,2550,51000,38820,FALSE,-,-,1,"0,000001","1,1413984971","0,2149080352","1,1413984971","0,1074744392","1,1397","106,7924009156","1,1415",-,"1,1413984971","0,0001528415","14,38%","1,0000%"
01/1988,4500,3060,61200,46600,FALSE,-,-,1,"0,000001","1,1651087211","0,1882848416","1,1651087211","0,0941603125","1,1897","93,7022031373","1,1889",-,"1,1651087211","0,0001339072","16,78%","1,0000%"
02/1988,5280,3600,72000,54800,FALSE,-,-,1,"0,000001","1,1796117901","0,1616028085","1,1796117901","0,0808167606","1,1581","78,7612029397","1,157",-,"1,1796117901","0,0001149311","18,35%","1,0000%"
03/1988,6240,4248,84960,64660,FALSE,-,-,1,"0,000001","1,1601009239","0,1369966034","1,1601009239","0,0685113198","1,1809","68,0089827646","1,176",-,"1,1601009239","0,0000974313","16,59%","1,0000%"
04/1988,7260,4932,98640,75080,FALSE,-,-,1,"0,000001","1,1927986804","0,1180902459","1,1927986804","0,0590563445","1,1833","57,5908059654","1,1929",-,"1,1927986804","0,0000839852","20,25%","1,0000%"
05/1988,8712,5918,118360,90100,FALSE,-,-,1,"0,000001","1,1777991139","0,0990026631","1,1777991139","0,0495107393","1,1824","48,6696577076","1,1742",-,"1,1777991139","0,0000704102","18,65%","1,0000%"
06/1988,10368,6984,139680,106340,FALSE,-,-,1,"0,000001","1,195300347","0,0840573421","1,195300347","0,0420366586","1,2228","41,1617538123","1,22",-,"1,195300347","0,0000597811","20,17%","1,0000%"
07/1988,12444,8376,167520,127540,FALSE,-,-,1,"0,000001","1,2403989338","0,0703231973","1,2403989338","0,0351682811","1,2302","33,6618856823","1,2191",-,"1,2403989338","0,0000500135","24,69%","1,0000%"
08/1988,15552,10464,209280,159340,FALSE,-,-,1,"0,000001","1,2065998144","0,0566940162","1,2065998144","0,0283523955","1,2063","27,3629374754","1,2159",-,"1,2065998144","0,0000403205","22,63%","1,0000%"
09/1988,18960,12702,254040,193420,FALSE,-,-,1,"0,000001","1,2400984925","0,0469865945","1,2400984925","0,0234977622","1,2693","22,6833602548","1,2745",-,"1,2400984925","0,0000334166","26,25%","1,0000%"
10/1988,23700,15756,315120,239920,TRUE,-,"0,266899",1,"0,000001","1,2724995702","0,0378894054","1,2724995702","0,0189483031","1,2669","17,8707636137","1,2562",-,"1,2724995702","0,0000269467","29,79%","1,0000%"
11/1988,30800,20476,409520,311800,TRUE,"0,266899","0,2815",1,"0,000001","1,269200711","0,0297755742","1,269200711","0,0148906165","1,2815","14,1058991346","1,2794",-,"1,269200711","0,0000211762","28,41%","1,0000%"
12/1988,40425,25595,511900,389760,TRUE,"0,2815","0,284301","0,001","0,000001","1,287900578","0,0234600989","1,287900578","0,0117322788","1,2843","11,0073344788","1,287",-,"1,287900578","0,0000166847","30,24%","1,0000%"
01/1989,"54,37","31,86","637,32","485,26",TRUE,"0,284301","0,354799",1,"0,001","1,4272","18,2157686108","1,4272","9,1096152581","1,3548","8570,6879069141","1,3749",-,"1,4272","0,012954959","22,97%","1,0000%"
02/1989,"63,9","36,74","734,8","559,42",TRUE,"(0,99864520)","0,331458",1,"0,001","1,1014","12,7632907867","1,1014","6,3828582246","1,1635","6326,164678856","1,1678",-,"1,1014","0,0090771854","18,95%","1,0000%"
03/1989,"63,9","36,74","734,8","559,42",FALSE,-,"0,144355",1,"0,001","1,0609073359","11,5882429514","1,0609073359","5,7952226481","1,059","5437,1849410021","1,0682",-,"1,0609073359","0,0082414975","20,41%","1,0000%"
04/1989,"63,9","36,74","734,8","559,42",FALSE,-,"0,0806",1,"0,001","1,0730597762","10,92295487","1,0730597762","5,4625153884","1,0806","5134,2634003797","1,0833",-,"1,0730597762","0,0077683481","11,52%","1,0000%"
05/1989,"81,4","46,8",936,720,TRUE,"0,331458","0,1667",1,"0,001","1,0993725623","10,1792603847","1,0993725623","5,0905974762","1,1667","4751,3079774012","1,1792",-,"1,0993725623","0,0072394365","11,43%","1,0000%"
06/1989,120,-,936,720,TRUE,"0,1667","0,294",1,"0,001","1,2483418171","9,2591544791","1,2483418171","4,6304570904","1,294","4072,433339677","1,2865",-,"1,2483418171","0,006585062","27,29%","1,0000%"
07/1989,"149,8",-,1500,1500,TRUE,"0,294","0,274",1,"0,001","1,2875942172","7,4171627936","1,2875942172","3,7092862124","1,274","3147,1664139699","1,2774",-,"1,2875942172","0,0052750472","33,15%","1,0000%"
08/1989,"192,88",-,"1931,4","1931,4",TRUE,"0,274","0,3318",1,"0,001","1,2934120244","5,7604815976","1,2934120244","2,8807881884","1,3318","2470,3033076687","1,3371",-,"1,2934120244","0,0040968243","35,49%","1,0000%"
09/1989,"249,48",-,"2498,07","2498,07",TRUE,"0,3318","0,3635",1,"0,001","1,359511797","4,4537096371","1,359511797","2,2272780321","1,3635","1854,8605704075","1,3756",-,"1,359511797","0,0031674549","38,58%","1,0000%"
10/1989,"381,73",-,"3396,13","3396,13",TRUE,"0,3635","0,3876",1,"0,001","1,3762108767","3,2759624792","1,3762108767","1,6382925378","1,3876","1360,3671216777","1,3977",-,"1,3762108767","0,0023298473","47,70%","1,0000%"
11/1989,"557,33",-,"4673,75","4673,75",TRUE,"0,3876","0,4847",1,"0,001","1,4142047032","2,3804218776","1,4142047032","1,1904371383","1,4847","980,3741147864","1,4782",-,"1,4142047032","0,0016929435","48,41%","1,0000%"
12/1989,"788,18",-,"6609,62","6609,62",TRUE,"0,4847","0,5128",1,"0,001","1,535499972","1,6832229961","1,535499972","0,8417714463","1,5128","660,3179866548","1,515",-,"1,535499972","0,0011970994","64,21%","1,0000%"
01/1990,"1283,95",-,"10149,07","10149,07",TRUE,"0,5128","0,6819",1,"0,001","1,5610949798","1,0962051624","1,5610949798","0,5482067481","1,6819","436,487299481","1,6755",-,"1,5610949798","0,0007796154","67,60%","1,0000%"
02/1990,"2004,37",-,"15843,71","15843,71",TRUE,"0,6819","0,7399",1,"0,001","1,7278028637","0,7022027337","1,7278028637","0,3511680936","1,7399","259,5203635656","1,7573",-,"1,7278028637","0,0004994029","82,04%","1,0000%"
03/1990,"3674,06",-,"27374,76","27374,76",TRUE,"0,7399","1,241768",1,"0,001","1,8432","0,4064136878","1,8432","0,2032454634","1,8218","149,1582065438","1,8239",-,"1,8432","0,0002890393","36,76%","1,0000%"
04/1990,"3674,06",-,"27374,76","27374,76",FALSE,-,"0,230524",1,"0,001","1,448","0,2204935372","1,448","0,110267721","1,1467","81,8740841716","1,1552",-,"1,448","0,0001568138","4,23%","1,0000%"
05/1990,"3674,06",-,"27374,76","27374,76",FALSE,-,"0,0731",1,"0,001","1,0787","0,1522745423","1,0787","0,076151741","1,0731","71,3997420176","1,0759",-,"1,0787","0,0001082969","5,69%","1,0000%"
06/1990,"3857,76",-,"28847,52","28847,52",TRUE,"1,241768","0,1164",1,"0,001","1,0955","0,1411648672","1,0955","0,0705958478","1,1164","66,535963114","1,1175",-,"1,0955","0,0001003957","8,73%","1,0000%"
07/1990,"4904,76",-,"36676,74","36676,74",TRUE,"0,1164","0,1262",1,"0,001","1,1292","0,1288588473","1,1292","0,0644416685","1,1262","59,5986770996","1,1292",-,"1,1292","0,0000916437","13,79%","1,0000%"
08/1990,"5203,46",-,"38910,35","38910,35",TRUE,"0,1262","0,1218",1,"0,001","1,1203","0,1141151677","1,1203","0,0570684276","1,1218","52,9201537024","1,1288",-,"1,1203","0,0000811581","11,53%","1,0000%"
09/1990,"6056,31",-,"45287,76","45287,76",TRUE,"0,1218","0,1426",1,"0,001","1,1276","0,1018612583","1,1276","0,0509403085","1,1426","47,1743213606","1,1441",-,"1,1276","0,0000724432","15,21%","1,0000%"
10/1990,"6425,14",-,"48045,78","48045,78",TRUE,"0,1426","0,1443",1,"0,001","1,142","0,0903345675","1,142","0,0451758678","1,1443","41,2868207252","1,1436",-,"1,142","0,0000642455","16,49%","1,0000%"
11/1990,"8329,55",-,"62286,55","62286,55",TRUE,"0,1443","0,1692",1,"0,001","1,1558","0,0791020731","1,1558","0,0395585532","1,1692","36,0804166086","1,1681",-,"1,1558","0,000056257","19,83%","1,0000%"
12/1990,"8836,82",-,"66079,8","66079,8",TRUE,"0,1692","0,1914",1,"0,001","1,183","0,0684392396","1,183","0,0342261232","1,1914","30,8590631274","1,1844",-,"1,183","0,0000486736","22,86%","1,0000%"
01/1991,"12325,6",-,"92168,11","92168,11",TRUE,"0,1914","0,2095",1,"0,001","1,1991","0,0578522735","1,1991","0,0289316342","1,2095","25,9015134526","1,2075",-,"1,1991","0,0000411442","21,02%","1,0000%"
02/1991,"15895,46",-,"118859,99","118859,99",TRUE,"0,2095","0,201984",1,"0,001","1,2187","0,0482464127","1,2187","0,024127791","1,202","21,4150586628","1,2072",-,"1,2187","0,0000343126","6,85%","1,0000%"
03/1991,17000,-,"127120,76","127120,76",TRUE,"0,201984","1,4706",1,"0,001","1,1179","0,0395884243","1,1179","0,0197979741","1,1179","17,8161885713","1,1192",-,"1,1179","0,0000281551","8,99%","1,0000%"
04/1991,17000,-,"127120,76","127120,76",FALSE,-,"1,1249",1,"0,001","1,0501","0,0354132072","1,0501","0,0177099687","1,0501","15,9371934622","1,0499",-,"1,0501","0,0000251857","9,67%","1,0000%"
05/1991,17000,-,"127120,76","127120,76",FALSE,-,"0,8275",1,"0,001","1,0668","0,0337236522","1,0668","0,0168650307","1,0668","15,176834075","1,0743",-,"1,0668","0,0000239841","9,56%","1,0000%"
06/1991,17000,-,"127120,76","127120,76",FALSE,-,"0,5718",1,"0,001","1,1083","0,0316119725","1,1083","0,0158089902","1,1083","14,2265036324","1,1119",-,"1,1083","0,0000224823","10,32%","1,0000%"
07/1991,17000,-,"127120,76","127120,76",FALSE,-,"0,3519",1,"0,001","1,1214","0,0285229383","1,1214","0,0142641795","1,1214","12,836329182","1,1241",-,"1,1214","0,0000202854","12,39%","1,0000%"
08/1991,17000,-,170000,170000,FALSE,-,"0,1627",1,"0,001","1,1562","0,0254351153","1,1562","0,0127199746","1,1562","11,4466998234","1,1563",-,"1,1562","0,0000180893","15,75%","1,0000%"
09/1991,42000,-,420002,420000,TRUE,"1,4706","1,198234",1,"0,001","1,1562","0,0219988888","1,1562","0,0110015349","1,1562","9,900276616","1,1563",-,"1,1562","0,0000156455","19,78%","1,0000%"
10/1991,42000,-,420002,420000,FALSE,-,"0,901258",1,"0,001","1,2108","0,0190268888","1,2108","0,0095152524","1,2108","8,5627716796","1,2023",-,"1,2108","0,0000135318","25,95%","1,0000%"
11/1991,42000,-,420002,420000,FALSE,-,"0,570249",1,"0,001","1,2648","0,0157143119","1,2648","0,0078586492","1,2648","7,0719951104","1,2521",-,"1,2648","0,0000111759","32,43%","1,0000%"
12/1991,42000,-,420002,420000,FALSE,-,"0,2415",1,"0,001","1,2415","0,0124243452","1,2415","0,0062133532","1,2415","5,5913939835","1,2371","1,2288","1,2288","0,0000088361","31,17%","1,0000%"
01/1992,"96037,33",-,"923262,76","923262,76",TRUE,"1,198234","1,303616",1,"0,001","1,2592","0,0100075274","1,2592","0,0050047147","1,2592","4,5037406231","1,2594","1,256","1,2560044217","0,0000071909","29,06%","1,0000%"
02/1992,"96037,33",-,"923262,76","923262,76",FALSE,-,"0,829428",1,"0,001","1,2448","0,0079475281","1,2448","0,0039745193","1,2448","3,5766682203","1,2432","1,261","1,2610046539","0,0000057252","28,76%","1,0000%"
03/1992,"96037,33",-,"923262,76","923262,76",FALSE,-,"0,469656",1,"0,001","1,2162","0,0063845823","1,2162","0,0031928979","1,2162","2,8732874521","1,214","1,2203","1,2202952498","0,0000045402","26,86%","1,0000%"
04/1992,"96037,33",-,"923262,76","923262,76",FALSE,-,"0,2084",1,"0,001","1,2084","0,0052496155","1,2084","0,0026253066","1,2084","2,3625122941","1,1993","1,1983","1,1982997678","0,0000037206","23,92%","1,0000%"
05/1992,230000,-,"2126842,49","2126842,49",TRUE,"1,303616","1,247869",1,"0,001","1,245","0,0043442697","1,245","0,0021725477","1,245","1,955074722","1,2486","1,2345","1,2344969229","0,0000031049","23,00%","1,0000%"
06/1992,230000,-,"2126842,49","2126842,49",FALSE,-,"0,805517",1,"0,001","1,2085","0,0034893732","1,2085","0,0017450182","1,2085","1,5703411422","1,2021","1,2327","1,2326996866","0,0000025151","24,28%","1,0000%"
07/1992,230000,-,"2126842,49","2126842,49",FALSE,-,"0,494015",1,"0,001","1,2208","0,0028873589","1,2208","0,0014439538","1,2208","1,29941344","1,2183","1,2101","1,2101003669","0,0000020403","26,21%","1,0000%"
08/1992,230000,-,"2126842,49","2126842,49",FALSE,-,"0,2238",1,"0,001","1,2238","0,0023651367","1,2238","0,0011827931","1,2238","1,0643950196","1,2214","1,2314","1,2313981755","0,0000016861","25,65%","1,0000%"
09/1992,"522186,94",-,"4780863,3","4780863,3",TRUE,"1,247869","1,412128",1,"0,001","1,2398","0,001932617","1,2398","0,0009664922","1,2398","0,8697458895","1,2463","1,2333","1,2332999534","0,0000013692","27,66%","1,0000%"
10/1992,"522186,94",-,"4780863,3","4780863,3",FALSE,-,"0,945579",1,"0,001","1,2607","0,0015588135","1,2607","0,0007795549","1,2607","0,701521124","1,2524","1,2548","1,2547993877","0,0000011102","28,18%","1,0000%"
11/1992,"522186,94",-,"4780863,3","4780863,3",FALSE,-,"0,543253",1,"0,001","1,2289","0,0012364667","1,2289","0,0006183508","1,2289","0,5564536559","1,2249","1,237","1,2369989964","0,0000008848","26,40%","1,0000%"
12/1992,"522186,94",-,"4780863,3","4780863,3",FALSE,-,"0,2558",1,"0,001","1,2558","0,0010061573","1,2558","0,0005031742","1,2558","0,452806295","1,2524","1,2349","1,2349001674","0,0000007153","25,92%","1,0000%"
01/1993,1250700,-,"11532054,23","11532054,23",TRUE,"1,412128","0,917074",1,"0,001","1,2791","0,0008012082","1,2791","0,0004006802","1,2791","0,360571982","1,3035","1,2947","1,2947002044","0,0000005792","28,52%","1,0000%"
02/1993,1250700,-,"11532054,23","11532054,23",FALSE,-,"0,498768",1,"0,001","1,2589","0,0006263843","1,2589","0,0003132517","1,2589","0,2818950684","1,2498","1,2672","1,2672003734","0,0000004474","28,90%","1,0000%"
03/1993,1709400,-,"15760858,52","15760858,52",TRUE,"0,3667","0,627108",1,"0,001","1,2687","0,0004975648","1,2687","0,0002488297","1,2687","0,223921732","1,2726","1,2596","1,2596000776","0,000000353","28,36%","1,0000%"
04/1993,1709400,-,"15760858,52","15760858,52",FALSE,-,"0,2825",1,"0,001","1,2825","0,0003921848","1,2825","0,0001961297","1,2825","0,1764969906","1,2775","1,2734","1,2734003767","0,0000002803","30,53%","1,0000%"
05/1993,3303300,-,"30214732,09","30214732,09",TRUE,"0,917074","0,707363",1,"0,001","1,2839","0,0003057971","1,2839","0,0001529276","1,2839","0,1376194859","1,2769","1,2861","1,2881000814","0,0000002201","30,90%","1,0000%"
06/1993,3303300,-,"30214732,09","30214732,09",FALSE,-,"0,329825",1,"0,001","1,3034","0,0002381783","1,3034","0,0001191118","1,3034","0,107188633","1,3007","1,2761","1,3033998173","0,0000001709","31,91%","1,0000%"
07/1993,4639800,-,"42439310,55","42439310,55",TRUE,"0,40459","0,433067","0,001","0,001","1,2926","0,0001827361","1,2926","0,0000913854","1,2926","0,0822377113","1,3072","1,3067","0,0013065777","0,0000001311","32,73%","1,0000%"
08/1993,5534,-,"50613,12","50613,12",TRUE,"(0,99880740)","0,3222",1,1,"1,3222","0,1413709837","1,3222","0,0706989256","1,3222","63,6219335756","1,3296","1,3199","1,3199345642","0,1003359436","34,64%","1,0000%"
09/1993,9606,-,"86414,97","86414,97",TRUE,"0,707363","0,752841",1,1,"1,3517","0,1069210283","1,3517","0,0534706743","1,3517","48,1182374646","1,3569","1,3438","1,3438385269","0,0760158468","37,23%","1,0000%"
10/1993,12024,-,"108165,62","108165,62",TRUE,"0,2517","0,602231",1,1,"1,3492","0,0791011529","1,3492","0,039558093","1,3492","35,5983113594","1,3392","1,3517","1,3516469038","0,0565662059","38,40%","1,0000%"
11/1993,15021,-,"135120,49","135120,49",TRUE,"0,2492","0,483477",1,1,"1,3489","0,0586281892","1,3489","0,0293196657","1,3489","26,3847549358","1,3556","1,339","1,3390193976","0,0418498394","38,38%","1,0000%"
12/1993,18760,-,"168751,98","168751,98",TRUE,"0,2489","0,3735",1,1,"1,3735","0,0434637032","1,3735","0,0217359817","1,3735","19,5602008569","1,3684","1,3669","1,3668923346","0,031254095","40,38%","1,0000%"
01/1994,32882,-,"295795,39","295795,39",TRUE,"0,752841","0,428572",1,1,"1,4025","0,0316444872","1,4025","0,0158252506","1,4025","14,2411364084","1,4131","1,3917","1,3917026149","0,0228650744","42,76%","1,0000%"
02/1994,42829,-,"385273,5","385273,5",TRUE,"0,3025","0,428572","0,001568283",1,"1,3967","0,0225629142","1,3967","0,0112836012",1,"10,154107956","1,4027","1,397","1,39698454","0,0164295692","41,99%","1,0000%"
03/1994,"64,79",-,"582,86","582,86",TRUE,"(0,99848715)","0,428572",1,1,"1,46015","0,0161544456","1,46015","0,0080787579",-,"10,154107956","1,4275","1,4363","1,4363118391","0,011760738","46,42%","1,0000%"
04/1994,"64,79",-,"582,86","582,86",FALSE,-,"0,428572",1,1,"1,4219644487","0,0110635521","1,4219644487","0,0055328274",-,"10,154107956","1,4268","1,4125","1,4124995232","0,0081881509","46,49%","1,0000%"
05/1994,"64,79",-,"582,86","582,86",FALSE,-,"0,428572",1,1,"1,4416278929","0,0077804703","1,4416278929","0,0038909745",-,"10,154107956","1,4403","1,4421","1,4420965934","0,0057969229","47,95%","1,0000%"
06/1994,"64,79",-,"582,86","582,86",FALSE,-,"0,428572",1,1,"0,0005239443","0,0053970031","0,0005239443","0,0026990144",-,"10,154107956","1,4743","1,4465","0,0005260004","0,0040197882","50,62%","1,0000%"
07/1994,"64,79",-,"582,86","582,86",FALSE,-,"0,428572",1,1,"1,0608","10,3007202088","1,0608","5,15133893","1,0608","10,154107956","1,0684","1,0521","1,0521537914","7,6421769765","6,87%","1,0000%"
08/1994,"64,79",-,"582,86","582,86",FALSE,-,"0,346693",1,1,"1,0546","9,7103320219","1,0546","4,8560887349","1,0546","9,5721228847","1,0186","1,05","1,0500761293","7,2633649559","4,17%","1,0000%"
09/1994,70,-,"582,86","582,86",FALSE,-,"0,27697",1,1,"1,0151","9,207597214","1,0151","4,6046735586","1,0151","9,0765436039","1,0153","1,0163","1,016271951","6,9169889244","3,83%","1,0000%"
10/1994,70,-,"582,86","582,86",FALSE,-,"0,257975",1,1,"1,0186","9,0706306906","1,0186","4,5361772816","1,0186","8,9415265529","1,0262","1,019","1,0190234623","6,8062381506","3,62%","1,0000%"
11/1994,70,-,"582,86","582,86",FALSE,-,"0,235004",1,1,"1,0327","8,9049977328","1,0327","4,4533450635","1,0327","8,7782510828","1,0281","1,0295","1,0295581829","6,6791770775","4,07%","1,0000%"
12/1994,70,-,"582,86","582,86",FALSE,-,"0,195899",1,1,"1,0219","8,6230248211","1,0219","4,3123318132","1,0219","8,5002915491","1,0171","1,0225","1,0225143548","6,4874207093","3,80%","1,0000%"
01/1995,70,-,"582,86","582,86",FALSE,-,"0,17027",1,1,"1,0167","8,4382276359","1,0167","4,2199156602","1,0167","8,31812462","1,017","1,0178",1,"6,3445766594","3,37%","1,0000%"
02/1995,70,-,"582,86","582,86",FALSE,-,"0,151047",1,1,"1,0099","8,2996239165","1,0099","4,1506006297","1,0099","8,1814936756","1,0102","1,0122",1,"6,3445766594","3,25%","1,0000%"
03/1995,70,-,"582,86","582,86",FALSE,-,"0,139764",1,1,"1,0141","8,2182631117","1,0141","4,109912496","1,0141","8,1012908957","1,0155","1,0128","1,0434461357","6,3445766594","4,26%","1,0000%"
04/1995,70,-,"582,86","582,86",FALSE,-,"0,123916",1,1,"1,0192","8,1039967574","1,0192","4,0527684607","1,0192","7,9886509178","1,0243","1,0195",1,"6,080406494","4,26%","1,0000%"
05/1995,100,-,"832,66","832,66",TRUE,"0,428572","0,15",1,1,"1,0257","7,9513311984","1,0257","3,9764211741","1,0257","7,8381582788","1,0267","1,0277",1,"6,080406494","4,25%","1,0000%"
06/1995,100,-,"832,66","832,66",FALSE,-,"0,145403",1,1,"1,0182","7,7521021726","1,0182","3,8767877295","1,0182","7,6417649204","1,0226","1,0225","1,0712363688","6,080406494","4,04%","1,0000%"
07/1995,100,-,"832,66","832,66",FALSE,-,"0,116149",1,1,"1,0246","7,6135358206","1,0246","3,8074913863","1,0246","7,5051708116","1,0236","1,0259",1,"5,6760642853","4,02%","1,0000%"
08/1995,100,-,"832,66","832,66",FALSE,-,"0,091715",1,1,"1,0102","7,4307396258","1,0102","3,7160759187","1,0102","7,3249763923","1,0099","1,0149",1,"5,6760642853","3,84%","1,0000%"
09/1995,100,-,"832,66","832,66",FALSE,-,"0,077824",1,1,"1,0117","7,3557113698","1,0117","3,6785546611","1,0117","7,2510160289","1,0099","1,0097","1,0512956108","5,6760642853","3,32%","1,0000%"
