03/1973,"268,8",-,2688,2688,FALSE,-,-,1,"0,000001","1,0120298673","1,5541309918","1,0120298673","0,7772131771","1,0120298673","1210208,36011872",-,-,"1,0120298673","0,0011052898","0,00%","1,0000%",56680537,-,-,1,114769777,0,10572377,0,0,1,0,,,,,,,
04/1973,"268,8",-,2688,2688,FALSE,-,-,1,"0,000001","1,0114769777","1,535657239","1,0114769777","0,7679745453","1,0114769777","1195822,77092206",-,-,"1,0114769777","0,0010921514","0,00%","1,0000%",-,-,1,12697555,0,10452415,0,0,1,0,,,,,,,,
05/1973,312,-,3120,3120,FALSE,-,-,1,"0,000001","1,012697555","1,5182325182","1,012697555","0,7592605291","1,012697555","1182254,06732116",-,-,"1,012697555","0,001079759","0,00%","1,0000%",-,-,1,110710951,0,10321359,0,0,1,0,,,,,,,,
06/1973,312,-,5200,5200,FALSE,-,-,1,"0,000001","1,0110710951","1,4991963895","1,0110710951","0,7497406559","1,0110710951","1167430,55360525",-,-,"1,0110710951","0,0010662206","0,00%","1,0000%",-,-,1,89709763,0,10208342,0,0,1,0,,,,,,,,
07/1973,312,-,6240,6240,FALSE,-,-,1,"0,000001","1,0089709763","1,4827803869","1,0089709763","0,7415310946","1,0089709763","1154647,34305786",-,-,"1,0089709763","0,0010545456","0,00%","1,0000%",-,-,1,83682008,0,10117577,0,0,1,0,,,,,,,,
08/1973,312,-,6240,6240,FALSE,-,-,1,"0,000001","1,0083682008","1,46959667","1,0083682008","0,7349379834","1,0083682008","1144381,12714155",-,-,"1,0083682008","0,0010451694","0,00%","1,0000%",-,-,1,97251037,0,10033614,0,0,1,0,,,,,,,,
09/1973,312,-,6240,6240,FALSE,-,-,1,"0,000001","1,0097251037","1,457400847","1,0097251037","0,728838913","1,0097251037","1134884,18832709",-,-,"1,0097251037","0,0010364958","0,00%","1,0000%",-,-,1,68062155,0,9936976,0,0,1,0,,,,,,,,
10/1973,312,-,6240,6240,FALSE,-,-,1,"0,000001","1,0068062155","1,4433639826","1,0068062155","0,7218191469","1,0068062155","1123953,62275312",-,-,"1,0068062155","0,0010265129","0,00%","1,0000%",-,-,1,85459184,0,98698,0,0,1,0,,,,,,,,
11/1973,312,-,6240,6240,FALSE,-,-,1,"0,000001","1,0085459184","1,4336065475","1,0085459184","0,7169395022","1,0085459184","1116355,46688502",-,-,"1,0085459184","0,0010195734","0,00%","1,0000%",-,-,1,196028835,0,9786168,0,0,1,0,,,,,,,,
12/1973,312,-,6240,6240,FALSE,-,-,1,"0,000001","1,0196028835","1,421458876","1,0196028835","0,7108645121","1,0196028835","1106896,02382428",-,-,"1,0196028835","0,0010109341","0,00%","1,0000%",-,-,1,105432895,0,9598019,0,0,1,0,,,,,,,,
01/1974,312,-,6240,6240,FALSE,-,-,1,"0,000001","1,0105432895","1,3941299098","1,0105432895","0,697197432","1,0105432895","1085614,8425178",-,-,"1,0105432895","0,0009914979","0,00%","1,0000%",-,-,1,149748374,0,949788,0,0,1,0,,,,,,,,
02/1974,312,-,6240,6240,FALSE,-,-,1,"0,000001","1,0149748374","1,3795845504","1,0149748374","0,6899233702","1,0149748374","1074288,30985375",-,-,"1,0149748374","0,0009811533","0,00%","1,0000%",-,-,1,125770952,0,9357749,0,0,1,0,,,,,,,,
03/1974,312,-,6240,6240,FALSE,-,-,1,"0,000001","1,0125770952","1,3592302978","1,0125770952","0,6797443097","1,0125770952","1058438,36744208",-,-,"1,0125770952","0,0009666774","0,00%","1,0000%",-,-,1,163621163,0,9241518,0,0,1,0,,,,,,,,
04/1974,312,-,6240,6240,FALSE,-,-,1,"0,000001","1,0163621163","1,342347466","1,0163621163","0,6713012895","1,0163621163","1045291,63506253",-,-,"1,0163621163","0,0009546705","0,00%","1,0000%",516503932,-,-,1,212690952,0,9092741,0,0,1,0,,,,,,,
05/1974,"376,8",-,7536,7536,FALSE,-,-,1,"0,000001","1,0212690952","1,3207374069","1,0212690952","0,6604942065","1,0212690952","1028463,79087879",-,-,"1,0212690952","0,0009393015","0,00%","1,0000%",816183233,-,-,1,332527902,0,8903375,0,0,1,0,,,,,,,
06/1974,"376,8",-,7536,7536,FALSE,-,-,1,"0,000001","1,0332527902","1,2932315421","1,0332527902","0,6467386603","1,0332527902","1007044,85794253",-,-,"1,0332527902","0,0009197395","0,00%","1,0000%",606397382,-,-,1,43986637,0,8616841,0,0,1,0,,,,,,,
07/1974,"376,8",-,7536,7536,FALSE,-,-,1,"0,000001","1,043986637","1,2516119524","1,043986637","0,6259249106","1,043986637","974635,507837255",-,-,"1,043986637","0,0008901398","0,00%","1,0000%",941914506,-,-,1,4768,0,8253785,0,0,1,0,,,,,,,
08/1974,"376,8",-,7536,7536,FALSE,-,-,1,"0,000001","1,04768","1,1988773688","1,04768","0,5995526077","1,04768","933570,865107045",-,-,"1,04768","0,0008526353","0,00%","1,0000%",54015969,-,-,1,37466911,0,7878154,0,0,1,0,,,,,,,
09/1974,"376,8",-,7536,7536,FALSE,-,-,1,"0,000001","1,037466911","1,1443163645","1,037466911","0,5722669209","1,037466911","891083,980897835",-,-,"1,037466911","0,0008138318","0,00%","1,0000%",56471881,-,-,1,215897939,0,7593644,0,0,1,0,,,,,,,
10/1974,"376,8",-,7536,7536,FALSE,-,-,1,"0,000001","1,0215897939","1,1029907098","1,0215897939","0,5516001665","1,0215897939","858903,519173555",-,-,"1,0215897939","0,0007844412","0,00%","1,0000%",39149361,-,-,1,125840538,0,7433163,0,0,1,0,,,,,,,
11/1974,"376,8",-,7536,7536,FALSE,-,-,1,"0,000001","1,0125840538","1,0796806275","1,0125840538","0,5399429104","1,0125840538","840751,859786604",-,-,"1,0125840538","0,0007678632","0,00%","1,0000%",763157999,-,-,1,12807134,0,7340786,0,0,1,0,,,,,,,
12/1974,"415,2",-,7536,7536,FALSE,-,-,1,"0,000001","1,012807134","1,0662627201","1,012807134","0,5332326816","1,012807134","830303,278662226",-,-,"1,012807134","0,0007583204","0,00%","1,0000%",965291165,-,-,1,151742226,0,7247961,0,0,1,0,,,,,,,
01/1975,"415,2",-,7536,7536,FALSE,-,-,1,"0,000001","1,0151742226","1,0527796302","1,0151742226","0,5264898555","1,0151742226","819803,939713239",-,-,"1,0151742226","0,0007487313","0,00%","1,0000%",467378527,-,-,1,166082303,0,7139623,0,0,1,0,,,,,,,
02/1975,"415,2",-,7536,7536,FALSE,-,-,1,"0,000001","1,0166082303","1,0370433043","1,0166082303","0,5186201972","1,0166082303","807549,996344209",-,-,"1,0166082303","0,0007375398","0,00%","1,0000%",427069204,-,-,1,187874387,0,7022983,0,0,1,0,,,,,,,
03/1975,"415,2",-,7536,7536,FALSE,-,-,1,"0,000001","1,0187874387","1,0201012282","1,0187874387","0,5101475492","1,0187874387","794357,13018502",-,-,"1,0187874387","0,0007254906","0,00%","1,0000%",85117906,-,-,1,199554566,0,6893473,0,0,1,0,,,,,,,
04/1975,"415,2",-,7536,7536,FALSE,-,-,1,"0,000001","1,0199554566","1,0012895619","1,0199554566","0,5007399285","1,0199554566","779708,406269805",-,-,"1,0199554566","0,0007121119","0,00%","1,0000%",422521487,-,-,1,230587824,0,6758602,0,0,1,0,,,,,,,
05/1975,"532,8",-,10020,10400,FALSE,-,-,1,"0,000001","1,0230587824","0,9816993041","1,0230587824","0,490942938","1,0230587824","764453,389848769",-,-,"1,0230587824","0,0006981794","0,00%","1,0000%",518436648,-,-,1,18270298,0,6606269,0,0,1,0,,,,,,,
06/1975,"532,8",-,10020,10400,FALSE,-,-,1,"0,000001","1,018270298","0,9595727254","1,018270298","0,4798775461","1,018270298","747223,329666057",-,-,"1,018270298","0,0006824431","0,00%","1,0000%",3978241,-,-,1,171040496,0,6487736,0,0,1,0,,,,,,,
07/1975,"532,8",-,10020,10400,FALSE,-,-,1,"0,000001","1,0171040496","0,9423556076","1,0171040496","0,4712673511","1,0171040496","733816,287446847",-,-,"1,0171040496","0,0006701984","0,00%","1,0000%",983962452,-,-,1,155799192,0,6378636,0,0,1,0,,,,,,,
08/1975,"532,8",-,10020,10400,FALSE,-,-,1,"0,000001","1,0155799192","0,9265085593","1,0155799192","0,4633423211","1,0155799192","721476,124011092",-,-,"1,0155799192","0,000658928","0,00%","1,0000%",222844845,-,-,1,202922078,0,6280782,0,0,1,0,,,,,,,
09/1975,"532,8",-,10020,10400,FALSE,-,-,1,"0,000001","1,0202922078","0,9122950757","1,0202922078","0,4562342286","1,0202922078","710408,024381376",-,-,"1,0202922078","0,0006488195","0,00%","1,0000%",305127167,-,-,1,217183771,0,6155866,0,0,1,0,,,,,,,
10/1975,"532,8",-,10020,10400,FALSE,-,-,1,"0,000001","1,0217183771","0,8941507822","1,0217183771","0,4471603578","1,0217183771","696278,986505851",-,-,"1,0217183771","0,0006359153","0,00%","1,0000%",835198043,-,-,1,194658569,0,6025012,0,0,1,0,,,,,,,
11/1975,"532,8",-,10020,10400,FALSE,-,-,1,"0,000001","1,0194658569","0,8751440732","1,0194658569","0,4376551971","1,0194658569","681478,382027449",-,-,"1,0194658569","0,0006223979","0,00%","1,0000%",74401959,-,-,1,184067823,0,5909969,0,0,1,0,,,,,,,
12/1975,"532,8",-,10020,10400,FALSE,-,-,1,"0,000001","1,0184067823","0,8584339214","1,0184067823","0,4292985333","1,0184067823","668466,116274234",-,-,"1,0184067823","0,0006105137","0,00%","1,0000%",885664352,-,-,1,1919904,0,5803152,0,0,1,0,,,,,,,
01/1976,"532,8",-,10020,10400,FALSE,-,-,1,"0,000001","1,01919904","0,842918504","1,01919904","0,4215393503","1,01919904","656384,195318624",-,-,"1,01919904","0,0005994792","0,00%","1,0000%",233660669,-,-,1,223693893,0,5693836,0,0,1,0,,,,,,,
02/1976,"532,8",-,10020,10400,FALSE,-,-,1,"0,000001","1,0223693893","0,8270401275","1,0223693893","0,4135986532","1,0223693893","644019,63652528",-,-,"1,0223693893","0,0005881866","0,00%","1,0000%",50917553,-,-,1,237512595,0,5569255,0,0,1,0,,,,,,,
03/1976,"532,8",-,10020,10400,FALSE,-,-,1,"0,000001","1,0237512595","0,8089445323","1,0237512595","0,4045491361","1,0237512595","629928,520251803",-,-,"1,0237512595","0,0005753171","0,00%","1,0000%",87805459,-,-,1,252390326,0,5440047,0,0,1,0,,,,,,,
04/1976,"532,8",-,10020,10400,FALSE,-,-,1,"0,000001","1,0252390326","0,7901768372","1,0252390326","0,3951635051","1,0252390326","615314,036865758",-,-,"1,0252390326","0,0005619696","0,00%","1,0000%",-,-,1,297606802,0,5306126,0,0,1,0,,,,,,,,
05/1976,768,-,12766,14872,FALSE,-,-,1,"0,000001","1,0297606802","0,7707244965","1,0297606802","0,3854354863","1,0297606802","600166,417086919",-,-,"1,0297606802","0,0005481352","0,00%","1,0000%",-,-,1,294999001,0,5152776,0,0,1,0,,,,,,,,
06/1976,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0294999001","0,748450112","1,0294999001","0,3742961775","1,0294999001","582821,259930648",-,-,"1,0294999001","0,0005322938","0,00%","1,0000%",-,-,1,25549806,0,5005125,0,0,1,0,,,,,,,,
07/1976,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,025549806","0,7270035791","1,025549806","0,363570873","1,025549806","566120,754228884",-,-,"1,025549806","0,0005170411","0,00%","1,0000%",-,-,1,278776411,0,4880431,0,0,1,0,,,,,,,,
08/1976,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0278776411","0,7088915378","1,0278776411","0,3545131313","1,0278776411","552016,831307381",-,-,"1,0278776411","0,0005041599","0,00%","1,0000%",-,-,1,328894889,0,4748066,0,0,1,0,,,,,,,,
09/1976,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0328894889","0,6896652962","1,0328894889","0,3448981835","1,0328894889","537045,275840863",-,-,"1,0328894889","0,0004904863","0,00%","1,0000%",-,-,1,3606012,0,4596877,0,0,1,0,,,,,,,,
10/1976,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,03606012","0,6677048258","1,03606012","0,3339158615","1,03606012","519944,564865355",-,-,"1,03606012","0,0004748682","0,00%","1,0000%",-,-,1,302752294,0,4436882,0,0,1,0,,,,,,,,
11/1976,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0302752294","0,6444653287","1,0302752294","0,3222939046","1,0302752294","501847,870434549",-,-,"1,0302752294","0,0004583404","0,00%","1,0000%",-,-,1,220948353,0,4306502,0,0,1,0,,,,,,,,
12/1976,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0220948353","0,6255273449","1,0220948353","0,3128231131","1,0220948353","487100,782523294",-,-,"1,0220948353","0,0004448718","0,00%","1,0000%",-,-,1,173155459,0,4213408,0,0,1,0,,,,,,,,
01/1977,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0173155459","0,612005191","1,0173155459","0,3060607513","1,0173155459","476571,024251486",-,-,"1,0173155459","0,0004352549","0,00%","1,0000%",-,-,1,196970508,0,4141692,0,0,1,0,,,,,,,,
02/1977,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0196970508","0,6015883601","1,0196970508","0,300851346","1,0196970508","468459,394121852",-,-,"1,0196970508","0,0004278465","0,00%","1,0000%",-,-,1,22675975,0,4061689,0,0,1,0,,,,,,,,
03/1977,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,022675975","0,5899677357","1,022675975","0,2950399295","1,022675975","459410,364830115",-,-,"1,022675975","0,000419582","0,00%","1,0000%",-,-,1,288456603,0,3971628,0,0,1,0,,,,,,,,
04/1977,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0288456603","0,5768862769","1,0288456603","0,288497957","1,0288456603","449223,777671741",-,-,"1,0288456603","0,0004102785","0,00%","1,0000%",111521501,-,-,1,321776004,0,3860276,0,0,1,0,,,,,,,
05/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0321776004","0,5607121643","1,0321776004","0,2804093638","1,0321776004","436628,927931082",-,-,"1,0321776004","0,0003987755","0,00%","1,0000%",362757298,-,-,1,333494442,0,3739934,0,0,1,0,,,,,,,
06/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0333494442","0,5432322539","1,0333494442","0,2716677476","1,0333494442","423017,247964164",-,-,"1,0333494442","0,0003863439","0,00%","1,0000%",458627151,-,-,1,26707203,0,3619234,0,0,1,0,,,,,,,
07/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,026707203","0,5257004365","1,026707203","0,2629001729","1,026707203","409365,147819389",-,-,"1,026707203","0,0003738754","0,00%","1,0000%",66759987,-,-,1,20500205,0,3525089,0,0,1,0,,,,,,,
08/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,020500205","0,5120256632","1,020500205","0,2560614868","1,020500205","398716,544138242",-,-,"1,020500205","0,00036415","0,00%","1,0000%",126085821,-,-,1,140172314,0,3454276,0,0,1,0,,,,,,,
09/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0140172314","0,5017398925","1,0140172314","0,2509176241","1,0140172314","390706,971134259",-,-,"1,0140172314","0,0003568348","0,00%","1,0000%",205610762,-,-,1,138674884,0,3406526,0,0,1,0,,,,,,,
10/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0138674884","0,4948041088","1,0138674884","0,2474490732","1,0138674884","385306,047122101",-,-,"1,0138674884","0,0003519021","0,00%","1,0000%",973315175,-,-,1,149370386,0,3359932,0,0,1,0,,,,,,,
11/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0149370386","0,4880362715","1,0149370386","0,2440645114","1,0149370386","380035,903620432",-,-,"1,0149370386","0,0003470888","0,00%","1,0000%",922197676,-,-,1,195944212,0,3310483,0,0,1,0,,,,,,,
12/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0195944212","0,4808537406","1,0195944212","0,2404725634","1,0195944212","374442,836501178",-,-,"1,0195944212","0,0003419807","0,00%","1,0000%",10680801,-,-,1,211060759,0,3246863,0,0,1,0,,,,,,,
01/1978,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0211060759","0,4716127615","1,0211060759","0,2358511957","1,0211060759","367246,847112226",-,-,"1,0211060759","0,0003354085","0,00%","1,0000%",713805157,-,-,1,231764948,0,3179751,0,0,1,0,,,,,,,
02/1978,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0231764948","0,461864612","1,0231764948","0,2309761947","1,0231764948","359655,921938712",-,-,"1,0231764948","0,0003284757","0,00%","1,0000%",88816613,-,-,1,25784168,0,3107724,0,0,1,0,,,,,,,
03/1978,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,025784168","0,4514026801","1,025784168","0,2257442346","1,025784168","351509,171467871",-,-,"1,025784168","0,0003210352","0,00%","1,0000%",812632571,-,-,1,292079402,0,3029608,0,0,1,0,,,,,,,
04/1978,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0292079402","0,4400561972","1,0292079402","0,2200699149","1,0292079402","342673,617335991",-,-,"1,0292079402","0,0003129657","0,00%","1,0000%",-,-,1,304713356,0,2943631,0,0,1,0,,,,,,,,
05/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0304713356","0,4275678218","1,0304713356","0,2138245405","1,0304713356","332948,866754614",-,-,"1,0304713356","0,000304084","0,00%","1,0000%",-,-,1,301240402,0,2856587,0,0,1,0,,,,,,,,
06/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0301240402","0,4149245176","1,0301240402","0,207501687","1,0301240402","323103,472400271",-,-,"1,0301240402","0,0002950921","0,00%","1,0000%",-,-,1,306049312,0,2773052,0,0,1,0,,,,,,,,
07/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0306049312","0,4027908304","1,0306049312","0,2014336904","1,0306049312","313654,919021593",-,-,"1,0306049312","0,0002864627","0,00%","1,0000%",-,-,1,277835733,0,2690703,0,0,1,0,,,,,,,,
08/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0277835733","0,3908295199","1,0277835733","0,1954518985","1,0277835733","304340,59602123",-,-,"1,0277835733","0,0002779559","0,00%","1,0000%",-,-,1,261190243,0,2617966,0,0,1,0,,,,,,,,
09/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0261190243","0,3802644156","1,0261190243","0,1901683424","1,0261190243","296113,504766335",-,-,"1,0261190243","0,0002704421","0,00%","1,0000%",-,-,1,237396551,0,2551328,0,0,1,0,,,,,,,,
10/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0237396551","0,3705850945","1,0237396551","0,1853277621","1,0237396551","288576,176609138",-,-,"1,0237396551","0,0002635582","0,00%","1,0000%",-,-,1,256046894,0,2492165,0,0,1,0,,,,,,,,
11/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0256046894","0,3619915402","1,0256046894","0,1810301683","1,0256046894","281884,339604449",-,-,"1,0256046894","0,0002574465","0,00%","1,0000%",-,-,1,263157895,0,2429947,0,0,1,0,,,,,,,,
12/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0263157895","0,3529542561","1,0263157895","0,1765106675","1,0263157895","274846,968357572",-,-,"1,0263157895","0,0002510192","0,00%","1,0000%",-,-,1,225812374,0,2367641,0,0,1,0,,,,,,,,
01/1979,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0225812374","0,343904147","1,0225812374","0,171984753","1,0225812374","267799,610194558",-,-,"1,0225812374","0,0002445828","0,00%","1,0000%",-,-,1,232495512,0,2315357,0,0,1,0,,,,,,,,
02/1979,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0232495512","0,3363098544","1,0232495512","0,168186885","1,0232495512","261885,902464947",-,-,"1,0232495512","0,0002391818","0,00%","1,0000%",-,-,1,249729508,0,2262749,0,0,1,0,,,,,,,,
03/1979,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0249729508","0,3286684602","1,0249729508","0,1643654618","1,0249729508","255935,51657685",-,-,"1,0249729508","0,0002337473","0,00%","1,0000%",-,-,1,374597016,0,2207618,0,0,1,0,,,,,,,,
04/1979,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0374597016","0,3206606183","1,0374597016","0,1603607799","1,0345","249699,776336725",-,-,"1,0374597016","0,0002280521","0,00%","1,0000%",-,-,1,382246178,0,2127908,0,0,1,0,,,,,,,,
05/1979,2268,-,41674,41674,FALSE,-,-,1,"0,000001","1,0382246178","0,3090824808","1,0382246178","0,154570611","1,0176","241372,427585041",-,-,"1,0382246178","0,0002198178","0,00%","1,0000%",-,-,1,332679981,0,2049564,0,0,1,0,,,,,,,,
06/1979,2268,-,41674,41674,FALSE,-,-,1,"0,000001","1,0332679981","0,2977029012","1,0332679981","0,1488797398","1,03","237197,747233728",-,-,"1,0332679981","0,0002117247","0,00%","1,0000%",-,-,1,271981543,0,1983574,0,0,1,0,,,,,,,,
07/1979,2268,-,41674,41674,FALSE,-,-,1,"0,000001","1,0271981543","0,2881177988","1,0271981543","0,1440862778","1,0536","230289,074984201",-,-,"1,0271981543","0,0002049079","0,00%","1,0000%",-,-,1,287739263,0,1931053,0,0,1,0,,,,,,,,
08/1979,2268,-,41674,41674,FALSE,-,-,1,"0,000001","1,0287739263","0,2804890153","1,0287739263","0,1402711611","1,0579","218573,533584094",-,-,"1,0287739263","0,0001994823","0,00%","1,0000%",-,-,1,401707743,0,1877043,0,0,1,0,,,,,,,,
09/1979,2268,-,41674,41674,FALSE,-,-,1,"0,000001","1,0401707743","0,2726439776","1,0401707743","0,1363478968","1,0661","206610,770001034",-,-,"1,0401707743","0,000193903","0,00%","1,0000%",-,-,1,458722015,0,1804553,0,0,1,0,,,,,,,,
10/1979,2268,-,41674,41674,FALSE,-,-,1,"0,000001","1,0458722015","0,26211463","1,0458722015","0,1310822224","1,0506","193800,553419974",-,-,"1,0458722015","0,0001864145","0,00%","1,0000%",293377616,-,-,1,451312239,0,1725405,0,0,1,0,,,,,,,
11/1979,"2932,8",-,51929,51929,FALSE,-,-,1,"0,000001","1,0451312239","0,2506182204","1,0451312239","0,1253329252","1,061","184466,546183108",-,-,"1,0451312239","0,0001782384","0,00%","1,0000%",634663163,-,-,1,407928143,0,1650898,0,0,1,0,,,,,,,
12/1979,"2932,8",-,51929,51929,FALSE,-,-,1,"0,000001","1,0407928143","0,2397959363","1,0407928143","0,1199207548","1,0451","173861,023735258",-,-,"1,0407928143","0,0001705416","0,00%","1,0000%",650141769,1,662,-,1,420228358,0,1586193,0,0,1,0,,,,,,
01/1980,"2932,8",-,51930,51930,FALSE,-,-,1,"0,000001","1,0420228358","0,2303973788","1,0420228358","0,1152205829","1,0656","166358,265941305","1,0662",-,"1,0420228358","0,0001638574","0,00%","1,0000%",841349258,1,462,-,1,370035213,0,1522224,0,0,1,0,,,,,,
02/1980,"2932,8",-,51930,51930,FALSE,-,-,1,"0,000001","1,0370035213","0,2211058826","1,0370035213","0,1105739519","1,0415","156116,991311285","1,0462",-,"1,0370035213","0,0001572493","0,00%","1,0000%",800623387,1,604,-,1,369920704,0,1467907,0,0,1,0,,,,,,
03/1980,"2932,8",-,51930,51930,FALSE,-,-,1,"0,000001","1,0369920704","0,2132161348","1,0369920704","0,1066283283","1,0512","149896,295066044","1,0604",-,"1,0369920704","0,0001516382","0,00%","1,0000%",371978108,1,529,-,1,369896092,0,1415543,0,0,1,0,,,,,,
04/1980,"2932,8",-,51930,51930,FALSE,-,-,1,"0,000001","1,0369896092","0,2056101883","1,0369896092","0,1028246322","1,0485","142595,410070437","1,0529",-,"1,0369896092","0,0001462289","0,00%","1,0000%",797785511,1,57,-,1,339942843,0,136505,0,0,1,0,,,,,,
05/1980,"4149,6",-,70136,70136,FALSE,-,-,1,"0,000001","1,0339942843","0,1982760352","1,0339942843","0,0991568588","1,0553","135999,437358548","1,057",-,"1,0339942843","0,0001410129","0,00%","1,0000%",138146035,1,531,-,1,320065514,0,1320172,0,0,1,0,,,,,,
06/1980,"4149,6",-,70136,70136,FALSE,-,-,1,"0,000001","1,0320065514","0,1917573803","1,0320065514","0,0958969119","1,0552","128872,773011037","1,0531",-,"1,0320065514","0,0001363768","0,00%","1,0000%",456165689,1,555,-,1,320058192,0,1279228,0,0,1,0,,,,,,
07/1980,"4149,6",-,70136,70136,FALSE,-,-,1,"0,000001","1,0320058192","0,1858102355","1,0320058192","0,0929227743","1,0551","122131,134392568","1,0555",-,"1,0320058192","0,0001321473","0,00%","1,0000%",36077802,1,495,-,1,320064077,0,1239555,0,0,1,0,,,,,,
08/1980,"4149,6",-,70136,70136,FALSE,-,-,1,"0,000001","1,0320064077","0,1800476625","1,0320064077","0,0900409403","1,0515","115753,136567688","1,0495",-,"1,0320064077","0,000128049","0,00%","1,0000%",121329341,1,423,-,1,300048119,0,1201112,0,0,1,0,,,,,,
09/1980,"4149,6",-,70136,70136,FALSE,-,-,1,"0,000001","1,0300048119","0,174463706","1,0300048119","0,0872484314","1,0445","110083,819845638","1,0423",-,"1,0300048119","0,0001240777","0,00%","1,0000%",855748531,1,948,-,1,319940925,0,1166123,0,0,1,0,,,,,,
10/1980,"4149,6",-,70136,70136,FALSE,-,-,1,"0,000001","1,0319940925","0,1693814475","1,0319940925","0,0847068192","1,0965","105393,795926891","1,0948",-,"1,0319940925","0,0001204632","0,00%","1,0000%",6755572562,1,667,-,1,319952102,0,112997,0,0,1,0,,,,,,
11/1980,"5788,8",-,93706,93706,FALSE,-,-,1,"0,000001","1,0319952102","0,1641302492","1,0319952102","0,0820807211","1,0803","96118,3729383411","1,0667",-,"1,0319952102","0,0001167286","0,00%","1,0000%",6469103549,1,661,-,1,449978775,0,1094937,0,0,1,0,,,,,,
12/1980,"5788,8",-,93706,93706,FALSE,-,-,1,"0,000001","1,0449978775","0,1590416773","1,0449978775","0,0795359516","1,068","88973,7785229486","1,0661",-,"1,0449978775","0,0001131096","0,00%","1,0000%",9165827291,1,684,-,1,500067705,0,1047789,0,0,1,0,,,,,,
01/1981,"5788,8",-,93706,93706,FALSE,-,-,1,"0,000001","1,0500067705","0,1521933017","1,0500067705","0,076111113","1,0621","83308,7813885284","1,0684",-,"1,0500067705","0,0001082391","0,00%","1,0000%",3505157038,1,64,-,1,649961957,9,"0,97888",0,0,1,0,,,,,,
02/1981,"5788,8",-,93706,93706,FALSE,-,-,1,"0,000001","1,0649961957","0,144945067","1,0649961957","0,0724863069","1,0605","78437,7943588441","1,064",-,"1,0649961957","0,0001030842","0,00%","1,0000%",6096329126,1,497,-,1,630032815,9,"0,36987",0,0,1,0,,,,,,
03/1981,"5788,8",-,93706,93706,FALSE,-,-,1,"0,000001","1,0630032815","0,1360991407","1,0630032815","0,0680625031","1,0535","73963,0309842943","1,0497",-,"1,0630032815","0,000096793","0,00%","1,0000%",708428217,1,646,-,1,599981774,8,"0,81453",0,0,1,0,,,,,,
04/1981,"5788,8",-,93706,93706,FALSE,-,-,1,"0,000001","1,0599981774","0,1280326628","1,0599981774","0,0640284977","1,0654","70206,9586941569","1,0646",-,"1,0599981774","0,0000910562","0,00%","1,0000%",2457694966,1,556,-,1,599980656,8,"0,31561",0,0,1,0,,,,,,
05/1981,"8464,8",-,133540,133540,FALSE,-,-,1,"0,000001","1,0599980656","0,1207857386","1,0599980656","0,060404347","1,0551","65897,2767919626","1,0556",-,"1,0599980656","0,0000859022","0,00%","1,0000%",6072121095,1,552,-,1,599983779,7,"0,84493",0,0,1,0,,,,,,
06/1981,"8464,8",-,133540,133540,FALSE,-,-,1,"0,000001","1,0599983779","0,1139490179","1,0599983779","0,056985337","1,0507","62455,9537408423","1,0552",-,"1,0599983779","0,0000810399","0,00%","1,0000%",1901704668,1,626,-,1,599977045,7,"0,40089",0,0,1,0,,,,,,
